Count    -   Frame    
00000000 	 167.662552 
 00000001 	 167.770457 
 00000002 	 167.877849 
 00000003 	 167.985499 
 00000004 	 168.093147 
 00000005 	 168.201260 
 00000006 	 168.308446 
 00000007 	 168.416104 
 00000008 	 168.523743 
 00000009 	 168.631392 
 00000010 	 168.739044 
 00000011 	 168.846692 
 00000012 	 168.954344 
 00000013 	 169.061991 
 00000014 	 169.170180 
 00000015 	 169.277289 
 00000016 	 169.384947 
 00000017 	 169.492585 
 00000018 	 169.600256 
 00000019 	 169.707886 
 00000020 	 169.815534 
 00000021 	 169.923196 
 00000022 	 170.030842 
 00000023 	 170.138986 
 00000024 	 170.246132 
 00000025 	 170.353880 
 00000026 	 170.461428 
 00000027 	 170.569089 
 00000028 	 170.730553 
 00000029 	 170.838381 
 00000030 	 170.945853 
 00000031 	 171.053507 
 00000032 	 171.161151 
 00000033 	 171.268799 
 00000034 	 171.376449 
 00000035 	 171.484097 
 00000036 	 171.591755 
 00000037 	 171.699397 
 00000038 	 171.807311 
 00000039 	 171.914696 
 00000040 	 172.023514 
 00000041 	 172.130167 
 00000042 	 172.237645 
 00000043 	 172.345300 
 00000044 	 172.452940 
 00000045 	 172.560600 
 00000046 	 172.668235 
 00000047 	 172.776712 
 00000048 	 172.884513 
 00000049 	 172.991344 
 00000050 	 173.098831 
 00000051 	 173.206489 
 00000052 	 173.314120 
 00000053 	 173.421792 
 00000054 	 173.531340 
 00000055 	 173.637811 
 00000056 	 173.745638 
 00000057 	 173.852715 
 00000058 	 173.960414 
 00000059 	 174.067723 
 00000060 	 174.175962 
 00000061 	 174.336813 
 00000062 	 174.446211 
 00000063 	 174.552310 
 00000064 	 174.660052 
 00000065 	 174.767613 
 00000066 	 174.875057 
 00000067 	 174.982684 
 00000068 	 175.144370 
 00000069 	 175.251817 
 00000070 	 175.359712 
 00000071 	 175.467270 
 00000072 	 175.574777 
 00000073 	 175.684832 
 00000074 	 175.843900 
 00000075 	 175.951551 
 00000076 	 176.059200 
 00000077 	 176.166826 
 00000078 	 176.328712 
 00000079 	 176.436348 
 00000080 	 176.543698 
 00000081 	 176.653134 
 00000082 	 176.759811 
 00000083 	 176.867187 
 00000084 	 176.974419 
 00000085 	 177.135690 
 00000086 	 177.243342 
 00000087 	 177.352958 
 00000088 	 177.458636 
 00000089 	 177.567522 
 00000090 	 177.673915 
 00000091 	 177.781953 
 00000092 	 177.889236 
 00000093 	 177.996985 
 00000094 	 178.104534 
 00000095 	 178.266023 
 00000096 	 178.373655 
 00000097 	 178.482717 
 00000098 	 178.588942 
 00000099 	 178.696621 
 00000100 	 178.805679 
 00000101 	 178.912181 
 00000102 	 179.019825 
 00000103 	 179.127201 
 00000104 	 179.234904 
 00000105 	 179.342480 
 00000106 	 179.503974 
 00000107 	 179.612342 
 00000108 	 179.719515 
 00000109 	 179.826911 
 00000110 	 179.935559 
 00000111 	 180.043896 
 00000112 	 180.151287 
 00000113 	 180.311345 
 00000114 	 180.419414 
 00000115 	 180.526643 
 00000116 	 180.635147 
 00000117 	 180.744175 
 00000118 	 180.903414 
 00000119 	 181.011064 
 00000120 	 181.119674 
 00000121 	 181.226339 
 00000122 	 181.387834 
 00000123 	 181.495486 
 00000124 	 181.603123 
 00000125 	 181.712175 
 00000126 	 181.818830 
 00000127 	 181.926771 
 00000128 	 182.033730 
 00000129 	 182.142375 
 00000130 	 182.302854 
 00000131 	 182.412359 
 00000132 	 182.518153 
 00000133 	 182.625801 
 00000134 	 182.733434 
 00000135 	 182.841107 
 00000136 	 182.949085 
 00000137 	 183.056774 
 00000138 	 183.165884 
 00000139 	 183.271714 
 00000140 	 183.380400 
 00000141 	 183.487051 
 00000142 	 183.595274 
 00000143 	 183.702286 
 00000144 	 183.811142 
 00000145 	 183.917577 
 00000146 	 184.026307 
 00000147 	 184.133174 
 00000148 	 184.294547 
 00000149 	 184.402003 
 00000150 	 184.510698 
 00000151 	 184.617422 
 00000152 	 184.724963 
 00000153 	 184.833490 
 00000154 	 184.994086 
 00000155 	 185.101951 
 00000156 	 185.209382 
 00000157 	 185.319005 
 00000158 	 185.478506 
 00000159 	 185.586509 
 00000160 	 185.693805 
 00000161 	 185.802635 
 00000162 	 185.963131 
 00000163 	 186.070577 
 00000164 	 186.178260 
 00000165 	 186.339697 
 00000166 	 186.448035 
 00000167 	 186.554999 
 00000168 	 186.662629 
 00000169 	 186.771782 
 00000170 	 186.877926 
 00000171 	 186.986065 
 00000172 	 187.093408 
 00000173 	 187.201611 
 00000174 	 187.308540 
 00000175 	 187.416398 
 00000176 	 187.523841 
 00000177 	 187.631493 
 00000178 	 187.741021 
 00000179 	 187.847124 
 00000180 	 187.956270 
 00000181 	 188.062075 
 00000182 	 188.170628 
 00000183 	 188.331210 
 00000184 	 188.439595 
 00000185 	 188.546496 
 00000186 	 188.654532 
 00000187 	 188.762426 
 00000188 	 188.870705 
 00000189 	 188.977416 
 00000190 	 189.138891 
 00000191 	 189.246439 
 00000192 	 189.354328 
 00000193 	 189.461606 
 00000194 	 189.624166 
 00000195 	 189.730860 
 00000196 	 189.892915 
 00000197 	 190.053591 
 00000198 	 190.161235 
 00000199 	 190.322740 
 00000200 	 190.430350 
 00000201 	 190.592133 
 00000202 	 190.753319 
 00000203 	 190.863229 
 00000204 	 191.022442 
 00000205 	 191.132706 
 00000206 	 191.291626 
 00000207 	 191.399194 
 00000208 	 191.561084 
 00000209 	 191.668336 
 00000210 	 191.830772 
 00000211 	 191.937440 
 00000212 	 192.098935 
 00000213 	 192.260435 
 00000214 	 192.368615 
 00000215 	 192.529795 
 00000216 	 192.637182 
 00000217 	 192.745024 
 00000218 	 192.906304 
 00000219 	 193.067777 
 00000220 	 193.229307 
 00000221 	 193.337367 
 00000222 	 193.499318 
 00000223 	 193.606003 
 00000224 	 193.768239 
 00000225 	 193.875146 
 00000226 	 195.009728 
 00000227 	 195.167487 
 00000228 	 195.274612 
 00000229 	 195.382883 
 00000230 	 195.491673 
 00000231 	 195.597513 
 00000232 	 195.759008 
 00000233 	 195.866657 
 00000234 	 195.976087 
 00000235 	 196.135780 
 00000236 	 196.243406 
 00000237 	 196.405101 
 00000238 	 196.512553 
 00000239 	 196.675219 
 00000240 	 196.781656 
 00000241 	 196.944162 
 00000242 	 197.104625 
 00000243 	 197.212248 
 00000244 	 197.373946 
 00000245 	 197.481863 
 00000246 	 197.643229 
 00000247 	 197.750707 
 00000248 	 197.912889 
 00000249 	 198.073465 
 00000250 	 198.183587 
 00000251 	 198.343212 
 00000252 	 198.450281 
 00000253 	 198.611988 
 00000254 	 198.719681 
 00000255 	 198.881563 
 00000256 	 198.988463 
 00000257 	 199.149959 
 00000258 	 199.257693 
 00000259 	 199.419083 
 00000260 	 199.581391 
 00000261 	 199.688179 
 00000262 	 199.850382 
 00000263 	 199.957696 
 00000264 	 200.119873 
 00000265 	 200.280267 
 00000266 	 200.441740 
 00000267 	 200.603808 
 00000268 	 200.764698 
 00000269 	 200.926173 
 00000270 	 201.089596 
 00000271 	 201.249292 
 00000272 	 201.356746 
 00000273 	 201.518318 
 00000274 	 201.625903 
 00000275 	 201.787639 
 00000276 	 201.948840 
 00000277 	 202.110316 
 00000278 	 202.271966 
 00000279 	 202.379441 
 00000280 	 202.541615 
 00000281 	 202.702383 
 00000282 	 202.812279 
 00000283 	 202.971506 
 00000284 	 203.079132 
 00000285 	 203.241373 
 00000286 	 203.402103 
 00000287 	 203.510536 
 00000288 	 203.671225 
 00000289 	 203.781150 
 00000290 	 203.940342 
 00000291 	 204.048136 
 00000292 	 204.209602 
 00000293 	 204.370948 
 00000294 	 204.532419 
 00000295 	 204.693896 
 00000296 	 204.801812 
 00000297 	 204.963172 
 00000298 	 205.070645 
 00000299 	 205.232843 
 00000300 	 205.393614 
 00000301 	 205.503760 
 00000302 	 205.662736 
 00000303 	 205.770372 
 00000304 	 205.932055 
 00000305 	 206.093334 
 00000306 	 206.254802 
 00000307 	 206.416416 
 00000308 	 206.524455 
 00000309 	 206.685743 
 00000310 	 206.793043 
 00000311 	 206.955408 
 00000312 	 207.116002 
 00000313 	 207.223630 
 00000314 	 207.385126 
 00000315 	 207.492778 
 00000316 	 207.654534 
 00000317 	 207.815723 
 00000318 	 207.924706 
 00000319 	 208.084845 
 00000320 	 208.193585 
 00000321 	 208.353971 
 00000322 	 208.464038 
 00000323 	 208.623186 
 00000324 	 208.784565 
 00000325 	 208.946040 
 00000326 	 209.107513 
 00000327 	 209.215172 
 00000328 	 209.377370 
 00000329 	 209.538110 
 00000330 	 209.699580 
 00000331 	 209.861367 
 00000332 	 209.968827 
 00000333 	 210.130744 
 00000334 	 210.291654 
 00000335 	 210.401144 
 00000336 	 210.560778 
 00000337 	 210.670442 
 00000338 	 210.829974 
 00000339 	 210.937698 
 00000340 	 211.099294 
 00000341 	 211.260486 
 00000342 	 211.421974 
 00000343 	 211.583573 
 00000344 	 211.744919 
 00000345 	 211.906394 
 00000346 	 212.068837 
 00000347 	 212.229592 
 00000348 	 212.338178 
 00000349 	 212.498463 
 00000350 	 212.606954 
 00000351 	 212.767588 
 00000352 	 212.929062 
 00000353 	 213.091253 
 00000354 	 213.252010 
 00000355 	 213.413483 
 00000356 	 213.575527 
 00000357 	 213.736429 
 00000358 	 213.846105 
 00000359 	 214.005555 
 00000360 	 214.115374 
 00000361 	 214.274718 
 00000362 	 214.382342 
 00000363 	 214.544566 
 00000364 	 214.705272 
 00000365 	 214.866748 
 00000366 	 215.028432 
 00000367 	 215.135896 
 00000368 	 215.297741 
 00000369 	 215.459007 
 00000370 	 215.620293 
 00000371 	 215.781967 
 00000372 	 215.889393 
 00000373 	 216.051531 
 00000374 	 216.212361 
 00000375 	 216.321520 
 00000376 	 216.481487 
 00000377 	 216.589114 
 00000378 	 216.750824 
 00000379 	 216.858459 
 00000380 	 217.020319 
 00000381 	 217.127526 
 00000382 	 217.289557 
 00000383 	 217.396483 
 00000384 	 217.560166 
 00000385 	 217.720043 
 00000386 	 217.827076 
 00000387 	 217.988789 
 00000388 	 218.096200 
 00000389 	 218.258034 
 00000390 	 218.365522 
 00000391 	 218.527557 
 00000392 	 218.634447 
 00000393 	 218.797059 
 00000394 	 218.957420 
 00000395 	 219.068946 
 00000396 	 219.226734 
 00000397 	 219.334167 
 00000398 	 219.495985 
 00000399 	 219.603885 
 00000400 	 219.765583 
 00000401 	 219.926258 
 00000402 	 220.035049 
 00000403 	 220.195382 
 00000404 	 220.356857 
 00000405 	 220.519361 
 00000406 	 220.679807 
 00000407 	 220.841268 
 00000408 	 221.003536 
 00000409 	 221.164225 
 00000410 	 221.271849 
 00000411 	 221.433350 
 00000412 	 221.594821 
 00000413 	 221.757322 
 00000414 	 221.917772 
 00000415 	 222.025397 
 00000416 	 222.186910 
 00000417 	 222.348368 
 00000418 	 222.457216 
 00000419 	 222.563644 
 00000420 	 222.726384 
 00000421 	 222.832791 
 00000422 	 222.940718 
 00000423 	 223.101914 
 00000424 	 223.209934 
 00000425 	 223.371028 
 00000426 	 223.479595 
 00000427 	 223.640257 
 00000428 	 223.749223 
 00000429 	 223.909282 
 00000430 	 224.016954 
 00000431 	 224.178569 
 00000432 	 224.339879 
 00000433 	 224.448550 
 00000434 	 224.609004 
 00000435 	 224.770466 
 00000436 	 224.932248 
 00000437 	 225.093424 
 00000438 	 225.254896 
 00000439 	 225.416518 
 00000440 	 225.523997 
 00000441 	 225.685783 
 00000442 	 225.793227 
 00000443 	 225.955389 
 00000444 	 226.062265 
 00000445 	 226.224833 
 00000446 	 226.331391 
 00000447 	 226.439952 
 00000448 	 226.546667 
 00000449 	 226.654467 
 00000450 	 226.761964 
 00000451 	 226.923699 
 00000452 	 227.031110 
 00000453 	 227.194239 
 00000454 	 227.300219 
 00000455 	 227.462811 
 00000456 	 227.623179 
 00000457 	 227.730952 
 00000458 	 227.892446 
 00000459 	 228.053777 
 00000460 	 228.161751 
 00000461 	 228.322899 
 00000462 	 228.431409 
 00000463 	 228.538177 
 00000464 	 228.700855 
 00000465 	 228.807372 
 00000466 	 228.968796 
 00000467 	 229.130423 
 00000468 	 229.237896 
 00000469 	 229.399622 
 00000470 	 229.560900 
 00000471 	 229.722331 
 00000472 	 229.884016 
 00000473 	 230.045806 
 00000474 	 230.206764 
 00000475 	 230.368676 
 00000476 	 230.529709 
 00000477 	 230.692267 
 00000478 	 230.852657 
 00000479 	 230.960306 
 00000480 	 231.121858 
 00000481 	 231.229409 
 00000482 	 231.391202 
 00000483 	 231.499116 
 00000484 	 231.660684 
 00000485 	 231.767652 
 00000486 	 231.876337 
 00000487 	 231.982951 
 00000488 	 232.144784 
 00000489 	 232.306035 
 00000490 	 232.414333 
 00000491 	 232.521473 
 00000492 	 232.629892 
 00000493 	 232.736507 
 00000494 	 232.898452 
 00000495 	 233.006056 
 00000496 	 233.113438 
 00000497 	 233.274766 
 00000498 	 233.383575 
 00000499 	 233.543889 
 00000500 	 233.705363 
 00000501 	 233.867032 
 00000502 	 233.974564 
 00000503 	 234.136298 
 00000504 	 234.243676 
 00000505 	 234.405835 
 00000506 	 234.566556 
 00000507 	 234.675041 
 00000508 	 234.781923 
 00000509 	 234.943328 
 00000510 	 235.052018 
 00000511 	 235.212453 
 00000512 	 235.374113 
 00000513 	 235.481952 
 00000514 	 235.643633 
 00000515 	 235.804521 
 00000516 	 235.914012 
 00000517 	 236.073645 
 00000518 	 236.181269 
 00000519 	 236.342770 
 00000520 	 236.450469 
 00000521 	 236.612115 
 00000522 	 236.719520 
 00000523 	 236.881418 
 00000524 	 236.989739 
 00000525 	 237.151276 
 00000526 	 237.257768 
 00000527 	 237.420175 
 00000528 	 237.580735 
 00000529 	 237.688362 
 00000530 	 237.850210 
 00000531 	 238.011333 
 00000532 	 238.172805 
 00000533 	 238.334278 
 00000534 	 238.441906 
 00000535 	 238.603608 
 00000536 	 238.764876 
 00000537 	 238.926352 
 00000538 	 239.033997 
 00000539 	 239.195473 
 00000540 	 239.357215 
 00000541 	 239.518421 
 00000542 	 239.626519 
 00000543 	 239.787544 
 00000544 	 239.897124 
 00000545 	 240.056666 
 00000546 	 240.168134 
 00000547 	 240.325790 
 00000548 	 240.433416 
 00000549 	 240.541304 
 00000550 	 240.650965 
 00000551 	 240.756762 
 00000552 	 240.865319 
 00000553 	 240.972206 
 00000554 	 241.079335 
 00000555 	 241.186972 
 00000556 	 241.348662 
 00000557 	 241.456084 
 00000558 	 241.617957 
 00000559 	 241.779056 
 00000560 	 241.887470 
 00000561 	 242.048179 
 00000562 	 242.156908 
 00000563 	 242.317300 
 00000564 	 242.478776 
 00000565 	 242.587429 
 00000566 	 242.747900 
 00000567 	 242.855782 
 00000568 	 243.017020 
 00000569 	 243.127621 
 00000570 	 243.286312 
 00000571 	 243.395539 
 00000572 	 243.555266 
 00000573 	 243.662891 
 00000574 	 243.824389 
 00000575 	 243.985865 
 00000576 	 244.149242 
 00000577 	 244.309023 
 00000578 	 244.416439 
 00000579 	 244.577935 
 00000580 	 244.687789 
 00000581 	 244.847279 
 00000582 	 245.008531 
 00000583 	 245.170050 
 00000584 	 245.331514 
 00000585 	 245.439166 
 00000586 	 245.600906 
 00000587 	 245.708230 
 00000588 	 245.870389 
