Name	frame_num	pts_tracked	pts_added	loop_time	track_time	mgmt_time
Harris	561	50	0	36.837	36.8282	0.004417
Harris	562	50	0	36.4448	36.4355	0.005208
Harris	563	50	0	36.9026	36.893	0.004125
Harris	564	50	0	36.2271	36.2187	0.004042
Harris	565	50	0	32.3509	32.3414	0.00475
Harris	566	50	0	38.5675	38.5582	0.004541
Harris	567	50	0	36.5802	36.5716	0.004125
Harris	568	50	0	36.9944	36.9844	0.004791
Harris	569	50	0	36.8296	36.8202	0.0045
Harris	570	50	0	37.5281	37.5192	0.004791
Harris	571	50	0	36.9556	36.9473	0.003792
Harris	572	50	0	36.8562	36.8472	0.004917
Harris	573	50	0	36.7135	36.7053	0.003875
Harris	574	50	0	36.0813	36.0721	0.004667
Harris	575	50	0	36.4717	36.4637	0.003208
Harris	576	50	0	36.4985	36.4899	0.003917
Harris	577	50	0	37.286	37.2777	0.003792
Harris	578	50	0	37.3592	37.35	0.004709
Harris	579	50	0	36.1824	36.174	0.004083
Harris	580	50	0	35.9697	35.9615	0.004042
Harris	581	50	0	35.1563	35.1478	0.004209
Harris	582	50	0	35.9182	35.9083	0.005
Harris	583	50	0	37.9706	37.9612	0.004625
Harris	584	50	0	36.4304	36.4213	0.00475
Harris	585	50	0	35.1585	35.15	0.004
Harris	586	50	0	38.397	38.389	0.003958
Harris	587	50	0	35.7523	35.7432	0.00475
Harris	588	50	0	35.0884	35.0802	0.004
Harris	589	50	0	37.7578	37.7491	0.003625
Harris	590	50	0	36.4737	36.4645	0.004709
Harris	591	50	0	36.9377	36.9289	0.004209
Harris	592	50	0	37.1036	37.095	0.003917
Harris	593	50	0	36.6745	36.6655	0.004
Harris	594	50	0	36.9842	36.9758	0.003708
Harris	595	50	0	36.7119	36.7016	0.005208
Harris	596	50	0	36.5018	36.4927	0.004459
Harris	597	50	0	35.4228	35.4145	0.003625
Harris	598	50	0	38.0546	38.0451	0.004792
Name	frame_num	pts_tracked	pts_added	loop_time	track_time	mgmt_time
Shi Tomasi	0	50	0	31.6206	31.6129	0.003375
Shi Tomasi	1	50	0	40.4773	40.4696	0.003542
Shi Tomasi	2	50	0	39.144	39.1353	0.004458
Shi Tomasi	3	50	0	39.2308	39.2227	0.003916
Shi Tomasi	4	50	0	39.1777	39.1703	0.003584
Shi Tomasi	5	50	0	39.3432	39.3349	0.003999
Shi Tomasi	6	50	0	40.2743	40.2652	0.004084
Shi Tomasi	7	50	0	40.2761	40.268	0.003709
Shi Tomasi	8	50	0	41.5239	41.5146	0.004833
Shi Tomasi	9	50	0	37.7626	37.7534	0.004416
Shi Tomasi	10	50	0	38.8246	38.8152	0.004167
Shi Tomasi	11	50	0	37.2192	37.2102	0.004166
Shi Tomasi	12	50	0	36.6363	36.6266	0.004666
Shi Tomasi	13	50	0	37.1972	37.1877	0.003875
Shi Tomasi	14	50	0	38.0043	37.9949	0.003792
Shi Tomasi	15	50	0	36.6037	36.5944	0.003833
Shi Tomasi	16	50	0	39.0456	39.0371	0.003749
Shi Tomasi	17	50	0	38.3839	38.3743	0.004083
Shi Tomasi	18	50	0	38.4426	38.434	0.004
Shi Tomasi	19	50	0	38.6814	38.6725	0.00375
Shi Tomasi	20	50	0	39.4778	39.4689	0.004125
Shi Tomasi	21	50	0	38.6341	38.6251	0.003791
Shi Tomasi	22	50	0	38.5296	38.5213	0.003875
Shi Tomasi	23	50	0	37.7793	37.7699	0.003875
Shi Tomasi	24	50	0	38.4148	38.4052	0.004209
Shi Tomasi	25	50	0	38.1415	38.1333	0.003459
Shi Tomasi	26	50	0	36.7249	36.7152	0.004667
Shi Tomasi	27	50	0	37.0183	37.01	0.003666
Shi Tomasi	28	50	0	36.8336	36.8252	0.00375
Shi Tomasi	29	50	0	36.5403	36.5325	0.00375
Shi Tomasi	30	50	0	36.7741	36.7655	0.003875
Shi Tomasi	31	50	0	36.4192	36.41	0.004458
Shi Tomasi	32	50	0	36.3808	36.3711	0.005375
Shi Tomasi	33	50	0	35.5528	35.5444	0.004
Shi Tomasi	34	50	0	35.329	35.3208	0.004166
Shi Tomasi	35	50	0	35.7707	35.762	0.00425
Shi Tomasi	36	50	0	37.4552	37.4453	0.004875
Shi Tomasi	37	50	0	36.9867	36.9782	0.004084
Shi Tomasi	38	50	0	37.7772	37.7692	0.003666
Shi Tomasi	39	50	0	37.4999	37.4911	0.004083
Shi Tomasi	40	50	0	37.0376	37.029	0.004125
Shi Tomasi	41	50	0	37.4692	37.4592	0.004583
Shi Tomasi	42	50	0	37.7987	37.7888	0.004208
Shi Tomasi	43	50	0	37.0605	37.0512	0.004167
Shi Tomasi	44	50	0	37.6619	37.6521	0.004791
Shi Tomasi	45	50	0	37.9432	37.9339	0.003999
Shi Tomasi	46	50	0	38.0618	38.0512	0.004833
Shi Tomasi	47	50	0	36.265	36.2562	0.003959
Shi Tomasi	48	50	0	40.0837	40.0703	0.00575
Shi Tomasi	49	50	0	39.0391	39.0306	0.003459
Shi Tomasi	50	50	0	39.6451	39.6335	0.00475
Shi Tomasi	51	50	0	39.5093	39.4985	0.00525
Shi Tomasi	52	50	0	39.638	39.6276	0.004208
Shi Tomasi	53	50	0	39.7666	39.7558	0.004083
Shi Tomasi	54	50	0	40.1077	40.0981	0.003958
Shi Tomasi	55	50	0	40.7221	40.7122	0.003833
Shi Tomasi	56	50	0	39.5128	39.5026	0.004333
Shi Tomasi	57	50	0	40.7008	40.6908	0.003916
Shi Tomasi	58	50	0	41.4611	41.4509	0.004416
Shi Tomasi	59	49	1	118.033	42.5032	75.5232
Shi Tomasi	60	50	0	41.2936	41.2837	0.005042
Shi Tomasi	61	50	0	41.1252	41.117	0.003458
Shi Tomasi	62	49	1	116.394	40.7201	75.6674
Shi Tomasi	63	50	0	38.8711	38.8627	0.003875
Shi Tomasi	64	50	0	40.8255	40.8174	0.003875
Shi Tomasi	65	48	2	119.873	44.0005	75.8656
Shi Tomasi	66	47	3	113.615	38.0372	75.5723
Shi Tomasi	67	48	2	114.076	38.1605	75.91
Shi Tomasi	68	49	1	114.791	39.0623	75.7232
Shi Tomasi	69	49	1	119.828	44.1141	75.7079
Shi Tomasi	70	50	0	41.3034	41.2949	0.004041
Shi Tomasi	71	50	0	41.5141	41.506	0.00375
Shi Tomasi	72	49	1	116.143	40.4135	75.7237
Shi Tomasi	73	50	0	38.9904	38.9807	0.005084
Shi Tomasi	74	48	2	115.312	39.6851	75.6213
Shi Tomasi	75	49	1	113.761	37.9437	75.8113
Shi Tomasi	76	50	0	39.416	39.4073	0.004375
Shi Tomasi	77	50	0	40.5861	40.5771	0.003667
Shi Tomasi	78	50	0	40.4778	40.4692	0.003334
Shi Tomasi	79	50	0	41.6862	41.6765	0.004208
Shi Tomasi	80	50	0	41.5263	41.5169	0.004334
Shi Tomasi	81	50	0	42.9805	42.9714	0.003959
Shi Tomasi	82	50	0	40.4974	40.4875	0.004542
Shi Tomasi	83	50	0	43.7269	43.7181	0.004041
Shi Tomasi	84	50	0	41.2995	41.2907	0.0035
Shi Tomasi	85	50	0	41.0777	41.0686	0.00375
Shi Tomasi	86	50	0	41.4065	41.3968	0.004708
Shi Tomasi	87	50	0	41.5091	41.4992	0.004375
Shi Tomasi	88	50	0	40.668	40.6589	0.003625
Shi Tomasi	89	47	3	119.383	43.6679	75.7077
Shi Tomasi	90	48	2	113.802	38.0759	75.7202
Shi Tomasi	91	49	1	114.146	38.179	75.9612
Shi Tomasi	92	50	0	38.0539	38.0454	0.004083
Shi Tomasi	93	50	0	40.9936	40.9849	0.004167
Shi Tomasi	94	50	0	43.9492	43.9396	0.004
Shi Tomasi	95	45	5	122.121	46.6439	75.4708
Shi Tomasi	96	45	5	116.993	41.1797	75.8075
Shi Tomasi	97	44	6	115.415	39.8137	75.5961
Shi Tomasi	98	46	4	114.542	38.7301	75.8055
Shi Tomasi	99	45	5	114.117	38.1314	75.98
Shi Tomasi	100	46	4	114.016	37.7683	76.2423
Shi Tomasi	101	48	2	114.038	37.8396	76.1921
Shi Tomasi	102	49	1	113.448	37.4178	76.0248
Shi Tomasi	103	48	2	114.017	38.1002	75.9106
Shi Tomasi	104	49	1	114.648	38.6657	75.9765
Shi Tomasi	105	50	0	37.9869	37.9783	0.004167
Shi Tomasi	106	48	2	118.85	43.1482	75.6956
Shi Tomasi	107	48	2	114.416	38.8409	75.5701
Shi Tomasi	108	47	3	113.888	38.1291	75.7532
Shi Tomasi	109	48	2	112.525	37.004	75.5145
Shi Tomasi	110	48	2	113.599	37.3112	76.2818
Shi Tomasi	111	49	1	113.799	37.9321	75.8617
Shi Tomasi	112	50	0	38.8931	38.884	0.004542
Shi Tomasi	113	47	3	114.5	38.9709	75.5221
Shi Tomasi	114	48	2	113.315	37.4986	75.8106
Shi Tomasi	115	49	1	114.492	39.0204	75.4661
Shi Tomasi	116	49	1	113.894	38.3581	75.5297
Shi Tomasi	117	50	0	38.1101	38.1011	0.004291
Shi Tomasi	118	50	0	39.7545	39.746	0.004542
Shi Tomasi	119	50	0	41.2412	41.2323	0.003833
Shi Tomasi	120	49	1	117.094	41.6416	75.445
Shi Tomasi	121	50	0	39.3406	39.3326	0.003875
Shi Tomasi	122	50	0	39.6995	39.6914	0.003666
Shi Tomasi	123	49	1	115.519	39.8822	75.6305
Shi Tomasi	124	50	0	43.9427	43.9337	0.004833
Shi Tomasi	125	50	0	39.1756	39.1672	0.0045
Shi Tomasi	126	50	0	42.0933	42.084	0.004208
Shi Tomasi	127	50	0	39.1376	39.1271	0.004
Shi Tomasi	128	50	0	40.3246	40.3	0.013
Shi Tomasi	129	50	0	41.9553	41.9447	0.004
Shi Tomasi	130	49	1	116.943	41.3944	75.542
Shi Tomasi	131	49	1	113.244	37.4278	75.8106
Shi Tomasi	132	50	0	37.3311	37.3225	0.004416
Shi Tomasi	133	50	0	38.9557	38.9468	0.004125
Shi Tomasi	134	50	0	39.6913	39.6834	0.003917
Shi Tomasi	135	50	0	39.8285	39.8183	0.005083
Shi Tomasi	136	49	1	115.808	39.9533	75.8471
Shi Tomasi	137	50	0	36.9667	36.9577	0.004916
Shi Tomasi	138	49	1	114.432	39.147	75.2776
Shi Tomasi	139	49	1	111.245	35.9979	75.2425
Shi Tomasi	140	50	0	37.64	37.6313	0.004292
Shi Tomasi	141	50	0	38.4369	38.4271	0.005167
Shi Tomasi	142	50	0	39.3769	39.3646	0.006833
Shi Tomasi	143	50	0	40.0441	40.0313	0.005583
Shi Tomasi	144	50	0	40.7467	40.7327	0.006125
Shi Tomasi	145	50	0	40.5591	40.5424	0.009
Shi Tomasi	146	50	0	40.2441	40.2308	0.005708
Shi Tomasi	147	50	0	41.2579	41.2459	0.005667
Shi Tomasi	148	48	2	115.131	39.5279	75.5946
Shi Tomasi	149	49	1	113.6	37.9866	75.6072
Shi Tomasi	150	50	0	37.0699	37.0602	0.005166
Shi Tomasi	151	50	0	39.435	39.4261	0.004041
Shi Tomasi	152	48	2	116.837	40.878	75.9516
Shi Tomasi	153	49	1	111.825	36.5442	75.2744
Shi Tomasi	154	49	1	113.484	37.7248	75.7536
Shi Tomasi	155	48	2	112.473	36.9465	75.52
Shi Tomasi	156	49	1	112.03	36.6179	75.4056
Shi Tomasi	157	50	0	37.0538	37.0438	0.005042
Shi Tomasi	158	50	0	39.101	39.0906	0.004458
Shi Tomasi	159	50	0	39.7171	39.7041	0.006125
Shi Tomasi	160	50	0	37.5536	37.5417	0.005667
Shi Tomasi	161	49	1	114.964	38.5284	76.4289
Shi Tomasi	162	50	0	37.4004	37.3922	0.003917
Shi Tomasi	163	50	0	38.9101	38.9005	0.004583
Shi Tomasi	164	50	0	39.4879	39.4781	0.004458
Shi Tomasi	165	50	0	42.3506	42.3386	0.005417
Shi Tomasi	166	50	0	44.674	44.6642	0.004417
Shi Tomasi	167	50	0	41.9254	41.9151	0.004041
Shi Tomasi	168	50	0	41.0831	41.0702	0.007125
Shi Tomasi	169	50	0	38.9258	38.9143	0.0055
Shi Tomasi	170	50	0	40.0575	40.0475	0.0045
Shi Tomasi	171	49	1	118.318	42.2508	76.0606
Shi Tomasi	172	49	1	114.912	39.4058	75.5007
Shi Tomasi	173	50	0	38.2309	38.2228	0.003959
Shi Tomasi	174	46	4	114.407	39.0169	75.3838
Shi Tomasi	175	47	3	113.233	37.3384	75.8897
Shi Tomasi	176	48	2	112.715	37.1055	75.6044
Shi Tomasi	177	49	1	113.269	37.699	75.5643
Shi Tomasi	178	50	0	37.2806	37.2707	0.00475
Shi Tomasi	179	50	0	40.6203	40.6106	0.003834
Shi Tomasi	180	50	0	40.797	40.7835	0.006542
Shi Tomasi	181	50	0	38.7335	38.7215	0.006166
Shi Tomasi	182	47	3	115.639	39.1492	76.4835
Shi Tomasi	183	48	2	113.764	38.136	75.6229
Shi Tomasi	184	49	1	113.588	38.0401	75.5423
Shi Tomasi	185	50	0	39.0261	39.0171	0.004542
Shi Tomasi	186	49	1	115.696	40.7525	74.9361
Shi Tomasi	187	50	0	40.9544	40.944	0.005458
Shi Tomasi	188	48	2	118.678	43.5267	75.1448
Shi Tomasi	189	48	2	119.277	43.8381	75.4325
Shi Tomasi	190	48	2	117.208	41.4107	75.7911
Shi Tomasi	191	49	1	113.947	38.5904	75.3511
Shi Tomasi	192	50	0	40.9472	40.9371	0.005042
Shi Tomasi	193	50	0	40.9454	40.9357	0.00475
Shi Tomasi	194	50	0	41.3694	41.3599	0.004583
Shi Tomasi	195	50	0	41.6379	41.6266	0.00575
Shi Tomasi	196	48	2	118.039	42.4403	75.592
Shi Tomasi	197	49	1	114.347	39.15	75.1909
Shi Tomasi	198	50	0	38.6907	38.6815	0.004875
Shi Tomasi	199	50	0	40.4141	40.4047	0.003875
Shi Tomasi	200	50	0	40.7065	40.6965	0.0045
Shi Tomasi	201	50	0	44.1142	44.1056	0.003792
Shi Tomasi	202	50	0	43.7062	43.6971	0.003958
Shi Tomasi	203	50	0	41.9561	41.9437	0.006875
Shi Tomasi	204	50	0	39.3569	39.3443	0.006042
Shi Tomasi	205	50	0	41.0467	41.0337	0.006542
Shi Tomasi	206	50	0	41.6891	41.6803	0.00375
Shi Tomasi	207	50	0	40.8105	40.7979	0.006083
Shi Tomasi	208	50	0	39.3888	39.3763	0.006458
Shi Tomasi	209	50	0	37.5052	37.4942	0.005334
Shi Tomasi	210	50	0	38.4993	38.4887	0.005458
Shi Tomasi	211	50	0	43.8656	43.8528	0.005916
Shi Tomasi	212	50	0	37.4758	37.4645	0.005958
Shi Tomasi	213	50	0	37.7841	37.776	0.004291
Shi Tomasi	214	50	0	38.5909	38.5826	0.003791
Shi Tomasi	215	48	2	118.945	37.8882	81.051
Shi Tomasi	216	50	0	36.4143	36.4051	0.004292
Shi Tomasi	217	50	0	39.0143	39.0034	0.005042
Shi Tomasi	218	49	1	114.862	39.576	75.2802
Shi Tomasi	219	49	1	112.911	37.269	75.6368
Shi Tomasi	220	49	1	112.136	36.6283	75.5025
Shi Tomasi	221	47	3	114.582	39.3114	75.2648
Shi Tomasi	222	48	2	115.105	39.8875	75.2117
Shi Tomasi	223	49	1	112.532	37.0263	75.4997
Shi Tomasi	224	49	1	119.135	44.2095	74.9196
Shi Tomasi	225	42	8	117.179	41.3686	75.8046
Shi Tomasi	226	41	9	111.702	36.4062	75.2903
Shi Tomasi	227	43	7	114.198	38.848	75.3448
Shi Tomasi	228	45	5	112.957	37.5682	75.3834
Shi Tomasi	229	41	9	114.777	39.4223	75.3489
Shi Tomasi	230	44	6	112.612	37.2265	75.3798
Shi Tomasi	231	46	4	111.855	36.4926	75.3567
Shi Tomasi	232	49	1	112.448	36.9783	75.4631
Shi Tomasi	233	50	0	37.3062	37.2967	0.005208
Shi Tomasi	234	50	0	40.6002	40.5901	0.003958
Shi Tomasi	235	50	0	40.4002	40.3882	0.006125
Shi Tomasi	236	50	0	38.5459	38.5347	0.005584
Shi Tomasi	237	47	3	115.292	38.0545	77.2311
Shi Tomasi	238	48	2	111.713	36.3939	75.3136
Shi Tomasi	239	49	1	114.782	39.6002	75.1764
Shi Tomasi	240	50	0	37.9862	37.977	0.004833
Shi Tomasi	241	49	1	114.632	39.5967	75.0294
Shi Tomasi	242	50	0	37.1289	37.1194	0.004916
Shi Tomasi	243	50	0	40.6401	40.6297	0.004667
Shi Tomasi	244	50	0	39.6248	39.613	0.006083
Shi Tomasi	245	50	0	37.9032	37.8918	0.005208
Shi Tomasi	246	50	0	38.5176	38.5054	0.005417
Shi Tomasi	247	49	1	117.531	37.9999	79.5257
Shi Tomasi	248	50	0	36.9552	36.9466	0.004292
Shi Tomasi	249	50	0	39.8218	39.8033	0.008958
Shi Tomasi	250	50	0	39.5722	39.5606	0.005125
Shi Tomasi	251	50	0	37.1131	37.103	0.004458
Shi Tomasi	252	50	0	37.3081	37.2939	0.007458
Shi Tomasi	253	50	0	36.5568	36.548	0.0035
Shi Tomasi	254	50	0	36.202	36.1901	0.006042
Shi Tomasi	255	50	0	36.6416	36.6305	0.004916
Shi Tomasi	256	50	0	38.2512	38.2428	0.003542
Shi Tomasi	257	50	0	37.9428	37.9338	0.004333
Shi Tomasi	258	50	0	37.9713	37.9626	0.004291
Shi Tomasi	259	50	0	37.5708	37.5619	0.004167
Shi Tomasi	260	50	0	36.5595	36.5485	0.00525
Shi Tomasi	261	50	0	36.53	36.5193	0.005166
Shi Tomasi	262	50	0	34.7806	34.7716	0.003709
Shi Tomasi	263	50	0	35.0894	35.0806	0.004416
Shi Tomasi	264	50	0	35.9448	35.9356	0.00475
Shi Tomasi	265	50	0	35.0864	35.0772	0.004041
Shi Tomasi	266	50	0	35.8252	35.8161	0.004249
Shi Tomasi	267	50	0	35.8456	35.8376	0.00325
Shi Tomasi	268	50	0	35.8791	35.8701	0.003667
Shi Tomasi	269	50	0	35.6646	35.6559	0.003458
Shi Tomasi	270	50	0	36.0142	36.006	0.003375
Shi Tomasi	271	50	0	35.7651	35.7561	0.003833
Shi Tomasi	272	50	0	33.9335	33.9248	0.003583
Shi Tomasi	273	50	0	34.5454	34.5367	0.00325
Shi Tomasi	274	50	0	34.3567	34.3474	0.00425
Shi Tomasi	275	50	0	35.5541	35.5455	0.003709
Shi Tomasi	276	50	0	35.5878	35.5791	0.003375
Shi Tomasi	277	50	0	35.4247	35.4151	0.00475
Shi Tomasi	278	50	0	35.1953	35.1867	0.003708
Shi Tomasi	279	50	0	35.5239	35.5154	0.003542
Shi Tomasi	280	50	0	35.5316	35.5232	0.003834
Shi Tomasi	281	50	0	35.7495	35.7411	0.0035
Shi Tomasi	282	50	0	35.5082	35.4984	0.004625
Shi Tomasi	283	50	0	35.7325	35.7245	0.003709
Shi Tomasi	284	50	0	35.8763	35.8686	0.003624
Shi Tomasi	285	50	0	34.3958	34.3877	0.003709
Shi Tomasi	286	50	0	34.8379	34.8278	0.005083
Shi Tomasi	287	50	0	34.4742	34.4662	0.003584
Shi Tomasi	288	50	0	35.9441	35.9354	0.004
Shi Tomasi	289	50	0	35.7466	35.7372	0.004167
Shi Tomasi	290	50	0	35.0013	34.9907	0.005291
Shi Tomasi	291	50	0	35.2163	35.2071	0.0045
Shi Tomasi	292	50	0	34.9844	34.9764	0.003625
Shi Tomasi	293	50	0	35.3624	35.3539	0.003583
Shi Tomasi	294	50	0	36.2085	36.1991	0.003625
Shi Tomasi	295	50	0	36.6531	36.6441	0.003625
Shi Tomasi	296	50	0	36.9577	36.9476	0.004416
Shi Tomasi	297	50	0	36.977	36.9671	0.004333
Shi Tomasi	298	50	0	38.2145	38.2055	0.004
Shi Tomasi	299	50	0	36.6891	36.6802	0.0035
Shi Tomasi	300	50	0	37.612	37.6029	0.003333
Shi Tomasi	301	50	0	36.8953	36.8869	0.003167
Shi Tomasi	302	50	0	37.6292	37.6202	0.003833
Shi Tomasi	303	50	0	35.5357	35.5272	0.003708
Shi Tomasi	304	50	0	36.0169	36.0074	0.003875
Shi Tomasi	305	50	0	35.4661	35.4571	0.004291
Shi Tomasi	306	50	0	35.2131	35.2025	0.004708
Shi Tomasi	307	50	0	35.657	35.6472	0.00375
Shi Tomasi	308	50	0	35.9988	35.9901	0.003958
Shi Tomasi	309	50	0	35.8048	35.7945	0.004875
Shi Tomasi	310	50	0	36.1982	36.1898	0.003875
Shi Tomasi	311	50	0	36.4592	36.4509	0.003625
Shi Tomasi	312	50	0	38.3749	38.3656	0.00425
Shi Tomasi	313	50	0	36.8086	36.7996	0.003708
Shi Tomasi	314	50	0	37.2605	37.2512	0.00475
Shi Tomasi	315	50	0	37.9724	37.9627	0.004167
Shi Tomasi	316	50	0	39.1936	39.1843	0.004
Shi Tomasi	317	49	1	114.884	39.6657	75.2124
Shi Tomasi	318	50	0	39.5151	39.5053	0.004542
Shi Tomasi	319	50	0	39.5805	39.5726	0.003834
Shi Tomasi	320	50	0	38.2971	38.2886	0.003791
Shi Tomasi	321	49	1	125.612	37.7246	87.8824
Shi Tomasi	322	48	2	114.381	39.3852	74.9894
Shi Tomasi	323	46	4	113.083	37.7017	75.3764
Shi Tomasi	324	47	3	113.414	38.0395	75.3693
Shi Tomasi	325	48	2	113.219	37.7577	75.4562
Shi Tomasi	326	49	1	112.145	37.2378	74.9019
Shi Tomasi	327	50	0	37.0323	37.0233	0.004417
Shi Tomasi	328	50	0	41.0073	40.9947	0.006166
Shi Tomasi	329	50	0	38.7189	38.7087	0.004834
Shi Tomasi	330	48	2	119.537	38.444	81.0862
Shi Tomasi	331	49	1	113.238	37.8437	75.3884
Shi Tomasi	332	50	0	37.7661	37.7572	0.004709
Shi Tomasi	333	50	0	40.3671	40.3575	0.004083
Shi Tomasi	334	50	0	41.9106	41.901	0.00425
Shi Tomasi	335	49	1	115.434	40.3978	75.0283
Shi Tomasi	336	49	1	112.797	37.5416	75.25
Shi Tomasi	337	50	0	37.6672	37.6576	0.004917
Shi Tomasi	338	50	0	39.7799	39.7683	0.005667
Shi Tomasi	339	50	0	40.5897	40.5803	0.004417
Shi Tomasi	340	48	2	117.08	41.7957	75.2731
Shi Tomasi	341	48	2	111.643	36.7934	74.8425
Shi Tomasi	342	49	1	112.374	37.102	75.2658
Shi Tomasi	343	50	0	38.7376	38.7286	0.004542
Shi Tomasi	344	49	1	116.451	41.2269	75.2183
Shi Tomasi	345	49	1	113.516	38.423	75.0872
Shi Tomasi	346	48	2	115.229	40.33	74.8931
Shi Tomasi	347	49	1	112.753	37.5785	75.17
Shi Tomasi	348	50	0	37.4324	37.423	0.004875
Shi Tomasi	349	50	0	39.4954	39.4846	0.005874
Shi Tomasi	350	50	0	40.0283	40.015	0.007
Shi Tomasi	351	50	0	38.4944	38.4841	0.004667
Shi Tomasi	352	50	0	38.326	38.3147	0.005959
Shi Tomasi	353	50	0	37.9921	37.982	0.005291
Shi Tomasi	354	50	0	38.2422	38.2307	0.005334
Shi Tomasi	355	50	0	38.5952	38.584	0.004875
Shi Tomasi	356	50	0	38.7282	38.718	0.004791
Shi Tomasi	357	50	0	37.8943	37.8827	0.0055
Shi Tomasi	358	50	0	39.5206	39.5097	0.005125
Shi Tomasi	359	48	2	116.184	40.374	75.8029
Shi Tomasi	360	47	3	111.356	36.4715	74.8791
Shi Tomasi	361	48	2	111.728	36.8284	74.8935
Shi Tomasi	362	49	1	112.747	37.5484	75.1932
Shi Tomasi	363	50	0	38.4393	38.4305	0.00425
Shi Tomasi	364	49	1	113.41	38.4421	74.9613
Shi Tomasi	365	41	9	124.551	49.4917	75.054
Shi Tomasi	366	35	15	114.727	40.0857	74.6364
Shi Tomasi	367	40	10	112.581	37.5131	75.0621
Shi Tomasi	368	43	7	111.018	36.0546	74.9582
Shi Tomasi	369	47	3	111.376	36.1585	75.2119
Shi Tomasi	370	49	1	112.24	36.9541	75.2805
Shi Tomasi	371	50	0	37.4127	37.4042	0.004083
Shi Tomasi	372	50	0	38.0881	38.0796	0.00375
Shi Tomasi	373	50	0	39.4621	39.4512	0.005041
Shi Tomasi	374	50	0	40.6782	40.6648	0.006709
Shi Tomasi	375	50	0	39.9577	39.9474	0.004167
Shi Tomasi	376	50	0	40.974	40.96	0.0065
Shi Tomasi	377	50	0	39.6881	39.6773	0.005208
Shi Tomasi	378	50	0	41.579	41.5581	0.01075
Shi Tomasi	379	50	0	40.5975	40.5877	0.004167
Shi Tomasi	380	50	0	40.2296	40.2206	0.003833
Shi Tomasi	381	50	0	40.3115	40.3007	0.004667
Shi Tomasi	382	50	0	40.3308	40.3188	0.006
Shi Tomasi	383	50	0	40.317	40.3066	0.004834
Shi Tomasi	384	50	0	39.7157	39.7038	0.005333
Shi Tomasi	385	50	0	37.9722	37.964	0.003459
Shi Tomasi	386	48	2	118.253	37.5676	80.6799
Shi Tomasi	387	49	1	111.002	36.1264	74.8697
Shi Tomasi	388	50	0	36.5502	36.5415	0.00425
Shi Tomasi	389	50	0	38.9808	38.9707	0.004292
Shi Tomasi	390	50	0	40.6175	40.6055	0.005167
Shi Tomasi	391	50	0	38.6372	38.6268	0.004833
Shi Tomasi	392	50	0	38.1417	38.1289	0.006208
Shi Tomasi	393	50	0	37.7363	37.7285	0.003667
Shi Tomasi	394	50	0	39.1159	39.108	0.003667
Shi Tomasi	395	50	0	38.1404	38.1324	0.00375
Shi Tomasi	396	50	0	37.0702	37.0615	0.004417
Shi Tomasi	397	50	0	37.8379	37.8301	0.003917
Shi Tomasi	398	50	0	37.3253	37.3177	0.0035
Shi Tomasi	399	50	0	37.6652	37.6565	0.003792
Shi Tomasi	400	50	0	37.8091	37.8009	0.0035
Shi Tomasi	401	50	0	37.6127	37.6049	0.003792
Shi Tomasi	402	50	0	38.6383	38.6307	0.003333
Shi Tomasi	403	50	0	37.3696	37.3612	0.004
Shi Tomasi	404	50	0	37.3936	37.3857	0.003667
Shi Tomasi	405	50	0	37.5187	37.5108	0.003375
Shi Tomasi	406	50	0	37.3519	37.3434	0.00375
Shi Tomasi	407	50	0	36.7649	36.757	0.003792
Shi Tomasi	408	50	0	37.0591	37.051	0.004125
Shi Tomasi	409	50	0	37.6095	37.6011	0.003833
Shi Tomasi	410	50	0	37.6499	37.6421	0.003625
Shi Tomasi	411	50	0	36.8949	36.887	0.003875
Shi Tomasi	412	50	0	37.7639	37.7555	0.003583
Shi Tomasi	413	50	0	37.5232	37.5143	0.003833
Shi Tomasi	414	50	0	37.844	37.8345	0.0045
Shi Tomasi	415	50	0	37.9884	37.979	0.004375
Shi Tomasi	416	50	0	38.6184	38.6091	0.003875
Shi Tomasi	417	50	0	37.7387	37.7285	0.005583
Shi Tomasi	418	50	0	37.6902	37.6815	0.004791
Shi Tomasi	419	50	0	36.779	36.7707	0.003667
Shi Tomasi	420	50	0	37.9197	37.9118	0.003667
Shi Tomasi	421	50	0	37.6211	37.6127	0.004333
Shi Tomasi	422	50	0	37.1624	37.1547	0.003875
Shi Tomasi	423	50	0	37.42	37.4122	0.003834
Shi Tomasi	424	50	0	37.2737	37.266	0.003667
Shi Tomasi	425	50	0	36.2471	36.2377	0.004416
Shi Tomasi	426	50	0	35.9005	35.8913	0.003667
Shi Tomasi	427	50	0	34.9445	34.9358	0.003834
Shi Tomasi	428	50	0	36.0921	36.0828	0.0035
Shi Tomasi	429	50	0	35.1744	35.1653	0.004125
Shi Tomasi	430	50	0	35.4439	35.4356	0.003625
Shi Tomasi	431	50	0	36.6616	36.6502	0.005667
Shi Tomasi	432	50	0	36.9839	36.9746	0.004209
Shi Tomasi	433	50	0	36.788	36.78	0.003875
Shi Tomasi	434	50	0	37.0265	37.0175	0.003875
Shi Tomasi	435	50	0	37.3077	37.2991	0.003667
Shi Tomasi	436	50	0	37.518	37.5099	0.0035
Shi Tomasi	437	50	0	38.4349	38.4268	0.003708
Shi Tomasi	438	50	0	39.8826	39.8748	0.0035
Shi Tomasi	439	50	0	39.9803	39.9726	0.003834
