Harris	180	1
Shi Tomasi	0	50
Shi Tomasi	1	50
Shi Tomasi	2	50
Shi Tomasi	3	50
Shi Tomasi	4	50
Shi Tomasi	5	50
Shi Tomasi	6	50
Shi Tomasi	7	50
Shi Tomasi	8	50
Shi Tomasi	9	50
Shi Tomasi	10	50
Shi Tomasi	11	50
Shi Tomasi	12	50
Shi Tomasi	13	50
Shi Tomasi	14	50
Shi Tomasi	15	50
Shi Tomasi	16	50
Shi Tomasi	17	50
Shi Tomasi	18	50
Shi Tomasi	19	50
Shi Tomasi	20	50
Shi Tomasi	21	50
Shi Tomasi	22	50
Shi Tomasi	23	50
Shi Tomasi	24	50
Shi Tomasi	25	50
Shi Tomasi	26	50
Shi Tomasi	27	50
Shi Tomasi	28	50
Shi Tomasi	29	50
Shi Tomasi	30	50
Shi Tomasi	31	50
Shi Tomasi	32	50
Shi Tomasi	33	50
Shi Tomasi	34	50
Shi Tomasi	35	50
Shi Tomasi	36	50
Shi Tomasi	37	50
Shi Tomasi	38	50
Shi Tomasi	39	50
Shi Tomasi	40	50
Shi Tomasi	41	50
Shi Tomasi	42	50
Shi Tomasi	43	50
Shi Tomasi	44	50
Shi Tomasi	45	50
Shi Tomasi	46	50
Shi Tomasi	47	50
Shi Tomasi	48	50
Shi Tomasi	49	50
Shi Tomasi	50	49
Shi Tomasi	51	49
Shi Tomasi	52	49
Shi Tomasi	53	49
Shi Tomasi	54	48
Shi Tomasi	55	48
Shi Tomasi	56	48
Shi Tomasi	57	48
Shi Tomasi	58	48
Shi Tomasi	59	47
Shi Tomasi	60	47
Shi Tomasi	61	46
Shi Tomasi	62	46
Shi Tomasi	63	46
Shi Tomasi	64	46
Shi Tomasi	65	44
Shi Tomasi	66	42
Shi Tomasi	67	41
Shi Tomasi	68	41
Shi Tomasi	69	40
Shi Tomasi	70	40
Shi Tomasi	71	40
Shi Tomasi	72	39
Shi Tomasi	73	39
Shi Tomasi	74	39
Shi Tomasi	75	39
Shi Tomasi	76	39
Shi Tomasi	77	39
Shi Tomasi	78	39
Shi Tomasi	79	39
Shi Tomasi	80	39
Shi Tomasi	81	39
Shi Tomasi	82	39
Shi Tomasi	83	39
Shi Tomasi	84	39
Shi Tomasi	85	39
Shi Tomasi	86	39
Shi Tomasi	87	39
Shi Tomasi	88	39
Shi Tomasi	89	36
Shi Tomasi	90	34
Shi Tomasi	91	32
Shi Tomasi	92	31
Shi Tomasi	93	30
Shi Tomasi	94	30
Shi Tomasi	95	22
Shi Tomasi	96	16
Shi Tomasi	97	12
Shi Tomasi	98	10
Shi Tomasi	99	7
Shi Tomasi	100	7
Shi Tomasi	101	7
Shi Tomasi	102	7
Shi Tomasi	103	6
Shi Tomasi	104	6
Shi Tomasi	105	6
Shi Tomasi	106	4
Shi Tomasi	107	3
Shi Tomasi	108	3
Shi Tomasi	109	2
Shi Tomasi	110	2
Shi Tomasi	111	2
Shi Tomasi	112	2
Shi Tomasi	113	2
Shi Tomasi	114	2
Shi Tomasi	115	2
Shi Tomasi	116	2
Shi Tomasi	117	2
Shi Tomasi	118	2
Shi Tomasi	119	2
Shi Tomasi	120	2
Shi Tomasi	121	2
Shi Tomasi	122	2
Shi Tomasi	123	2
Shi Tomasi	124	2
Shi Tomasi	125	2
Shi Tomasi	126	2
Shi Tomasi	127	2
Shi Tomasi	128	2
Shi Tomasi	129	2
Shi Tomasi	130	2
Shi Tomasi	131	2
Shi Tomasi	132	2
Shi Tomasi	133	2
Shi Tomasi	134	2
Shi Tomasi	135	2
Shi Tomasi	136	2
Shi Tomasi	137	2
Shi Tomasi	138	2
Shi Tomasi	139	2
Shi Tomasi	140	2
Shi Tomasi	141	2
Shi Tomasi	142	2
Shi Tomasi	143	2
Shi Tomasi	144	2
Shi Tomasi	145	2
Shi Tomasi	146	2
Shi Tomasi	147	2
Shi Tomasi	148	2
Shi Tomasi	149	2
Shi Tomasi	150	1
Shi Tomasi	151	1
Shi Tomasi	152	1
Shi Tomasi	153	1
Shi Tomasi	154	1
Shi Tomasi	155	1
Shi Tomasi	156	1
Shi Tomasi	157	1
Shi Tomasi	158	1
Shi Tomasi	159	1
Shi Tomasi	160	1
Shi Tomasi	161	1
Shi Tomasi	162	1
Shi Tomasi	163	1
Shi Tomasi	164	1
Shi Tomasi	165	1
Shi Tomasi	166	1
Shi Tomasi	167	1
Shi Tomasi	168	1
Shi Tomasi	169	1
Shi Tomasi	170	1
Shi Tomasi	171	1
Shi Tomasi	172	1
Shi Tomasi	173	1
Shi Tomasi	174	1
Shi Tomasi	175	1
Shi Tomasi	176	1
Shi Tomasi	177	1
Shi Tomasi	178	1
Shi Tomasi	179	1
Shi Tomasi	180	1
FAST	0	50
FAST	1	50
FAST	2	50
FAST	3	50
FAST	4	50
FAST	5	50
FAST	6	50
FAST	7	50
FAST	8	50
FAST	9	50
FAST	10	50
FAST	11	50
FAST	12	50
FAST	13	50
FAST	14	50
FAST	15	50
FAST	16	50
FAST	17	50
FAST	18	50
FAST	19	50
FAST	20	50
FAST	21	50
FAST	22	50
FAST	23	50
FAST	24	50
FAST	25	50
FAST	26	50
FAST	27	50
FAST	28	50
FAST	29	50
FAST	30	50
FAST	31	50
FAST	32	50
FAST	33	50
FAST	34	50
FAST	35	50
FAST	36	50
FAST	37	50
FAST	38	50
FAST	39	50
FAST	40	50
FAST	41	50
FAST	42	50
FAST	43	50
FAST	44	50
FAST	45	50
FAST	46	50
FAST	47	50
FAST	48	50
FAST	49	50
FAST	50	50
FAST	51	50
FAST	52	50
FAST	53	50
FAST	54	50
FAST	55	50
FAST	56	50
FAST	57	50
FAST	58	50
FAST	59	50
FAST	60	49
FAST	61	47
FAST	62	46
FAST	63	46
FAST	64	46
FAST	65	44
FAST	66	41
FAST	67	39
FAST	68	38
FAST	69	36
FAST	70	35
FAST	71	35
FAST	72	34
FAST	73	34
FAST	74	34
FAST	75	34
FAST	76	34
FAST	77	34
FAST	78	34
FAST	79	34
FAST	80	34
FAST	81	34
FAST	82	34
FAST	83	34
FAST	84	34
FAST	85	34
FAST	86	34
FAST	87	34
FAST	88	34
FAST	89	33
FAST	90	33
FAST	91	33
FAST	92	33
FAST	93	33
FAST	94	33
FAST	95	29
FAST	96	26
FAST	97	23
FAST	98	21
FAST	99	14
FAST	100	11
FAST	101	10
FAST	102	10
FAST	103	8
FAST	104	7
FAST	105	7
FAST	106	6
FAST	107	6
FAST	108	5
FAST	109	5
FAST	110	5
FAST	111	5
FAST	112	5
FAST	113	5
FAST	114	5
FAST	115	5
FAST	116	5
FAST	117	5
FAST	118	5
FAST	119	5
FAST	120	5
FAST	121	5
FAST	122	5
FAST	123	5
FAST	124	5
FAST	125	5
FAST	126	5
FAST	127	4
FAST	128	4
FAST	129	4
FAST	130	4
FAST	131	4
FAST	132	4
FAST	133	4
FAST	134	4
FAST	135	4
FAST	136	4
FAST	137	4
FAST	138	4
FAST	139	4
FAST	140	4
FAST	141	4
FAST	142	4
FAST	143	4
FAST	144	4
FAST	145	4
FAST	146	4
FAST	147	4
FAST	148	4
FAST	149	4
FAST	150	3
FAST	151	3
FAST	152	3
FAST	153	3
FAST	154	3
FAST	155	2
FAST	156	2
FAST	157	2
FAST	158	2
FAST	159	2
FAST	160	2
FAST	161	2
FAST	162	2
FAST	163	2
FAST	164	2
FAST	165	2
FAST	166	2
FAST	167	2
FAST	168	2
FAST	169	2
FAST	170	2
FAST	171	2
FAST	172	2
FAST	173	2
FAST	174	2
FAST	175	2
FAST	176	2
FAST	177	2
FAST	178	2
FAST	179	2
FAST	180	2
FAST	181	1
FAST	182	1
FAST	183	1
FAST	184	1
FAST	185	1
FAST	186	1
FAST	187	1
FAST	188	1
FAST	189	1
FAST	190	1
FAST	191	1
FAST	192	1
FAST	193	1
FAST	194	1
FAST	195	1
FAST	196	1
FAST	197	1
FAST	198	1
FAST	199	1
FAST	200	1
FAST	201	1
FAST	202	1
FAST	203	1
FAST	204	1
FAST	205	1
FAST	206	1
FAST	207	1
FAST	208	1
FAST	209	1
FAST	210	1
FAST	211	1
FAST	212	1
FAST	213	1
FAST	214	1
FAST	215	1
FAST	216	1
FAST	217	1
FAST	218	1
FAST	219	1
FAST	220	1
FAST	221	1
FAST	222	1
FAST	223	1
FAST	224	1
FAST	225	1
AGAST	0	50
AGAST	1	50
AGAST	2	50
AGAST	3	50
AGAST	4	49
AGAST	5	49
AGAST	6	49
AGAST	7	49
AGAST	8	49
AGAST	9	49
AGAST	10	49
AGAST	11	49
AGAST	12	49
AGAST	13	49
AGAST	14	49
AGAST	15	49
AGAST	16	49
AGAST	17	49
AGAST	18	49
AGAST	19	49
AGAST	20	49
AGAST	21	49
AGAST	22	49
AGAST	23	49
AGAST	24	49
AGAST	25	49
AGAST	26	49
AGAST	27	49
AGAST	28	49
AGAST	29	49
AGAST	30	49
AGAST	31	49
AGAST	32	49
AGAST	33	49
AGAST	34	49
AGAST	35	49
AGAST	36	49
AGAST	37	49
AGAST	38	49
AGAST	39	49
AGAST	40	49
AGAST	41	49
AGAST	42	49
AGAST	43	49
AGAST	44	49
AGAST	45	49
AGAST	46	49
AGAST	47	49
AGAST	48	49
AGAST	49	49
AGAST	50	48
AGAST	51	48
AGAST	52	48
AGAST	53	48
AGAST	54	48
AGAST	55	48
AGAST	56	47
AGAST	57	47
AGAST	58	47
AGAST	59	46
AGAST	60	46
AGAST	61	46
AGAST	62	46
AGAST	63	46
AGAST	64	46
AGAST	65	43
AGAST	66	40
AGAST	67	38
AGAST	68	37
AGAST	69	37
AGAST	70	37
AGAST	71	37
AGAST	72	36
AGAST	73	36
AGAST	74	36
AGAST	75	36
AGAST	76	36
AGAST	77	35
AGAST	78	35
AGAST	79	35
AGAST	80	35
AGAST	81	35
AGAST	82	35
AGAST	83	35
AGAST	84	35
AGAST	85	35
AGAST	86	35
AGAST	87	35
AGAST	88	35
AGAST	89	32
AGAST	90	31
AGAST	91	28
AGAST	92	26
AGAST	93	25
AGAST	94	25
AGAST	95	18
AGAST	96	13
AGAST	97	8
AGAST	98	7
AGAST	99	6
AGAST	100	6
AGAST	101	6
AGAST	102	6
AGAST	103	6
AGAST	104	6
AGAST	105	6
AGAST	106	4
AGAST	107	2
AGAST	108	1
AGAST	109	1
AGAST	110	1
AGAST	111	1
AGAST	112	1
AGAST	113	1
AGAST	114	1
AGAST	115	1
AGAST	116	1
AGAST	117	1
AGAST	118	1
AGAST	119	1
AGAST	120	1
AGAST	121	1
AGAST	122	1
AGAST	123	1
AGAST	124	1
AGAST	125	1
AGAST	126	1
AGAST	127	1
AGAST	128	1
AGAST	129	1
AGAST	130	1
AGAST	131	1
AGAST	132	1
AGAST	133	1
AGAST	134	1
AGAST	135	1
AGAST	136	1
AGAST	137	1
AGAST	138	1
AGAST	139	1
AGAST	140	1
AGAST	141	1
AGAST	142	1
AGAST	143	1
AGAST	144	1
AGAST	145	1
AGAST	146	1
AGAST	147	1
AGAST	148	1
AGAST	149	1
AGAST	150	1
AGAST	151	1
AGAST	152	1
AGAST	153	1
AGAST	154	1
AGAST	155	1
AGAST	156	1
AGAST	157	1
AGAST	158	1
AGAST	159	1
AGAST	160	1
AGAST	161	1
AGAST	162	1
AGAST	163	1
AGAST	164	1
AGAST	165	1
AGAST	166	1
AGAST	167	1
AGAST	168	1
AGAST	169	1
AGAST	170	1
AGAST	171	1
AGAST	172	1
AGAST	173	1
AGAST	174	1
AGAST	175	1
AGAST	176	1
AGAST	177	1
AGAST	178	1
AGAST	179	1
AGAST	180	1
AGAST	181	1
AGAST	182	1
AGAST	183	1
AGAST	184	1
AGAST	185	1
AGAST	186	1
AGAST	187	1
AGAST	188	1
AGAST	189	1
AGAST	190	1
AGAST	191	1
AGAST	192	1
AGAST	193	1
AGAST	194	1
AGAST	195	1
AGAST	196	1
AGAST	197	1
AGAST	198	1
AGAST	199	1
AGAST	200	1
AGAST	201	1
AGAST	202	1
AGAST	203	1
AGAST	204	1
AGAST	205	1
AGAST	206	1
AGAST	207	1
AGAST	208	1
AGAST	209	1
AGAST	210	1
AGAST	211	1
AGAST	212	1
AGAST	213	1
AGAST	214	1
AGAST	215	1
AGAST	216	1
AGAST	217	1
AGAST	218	1
AGAST	219	1
AGAST	220	1
AGAST	221	1
AGAST	222	1
AGAST	223	1
AGAST	224	1
AGAST	225	1
AGAST	226	1
AGAST	227	1
AGAST	228	1
AGAST	229	1
AGAST	230	1
AGAST	231	1
AGAST	232	1
AGAST	233	1
AGAST	234	1
AGAST	235	1
AGAST	236	1
AGAST	237	1
AGAST	238	1
AGAST	239	1
AGAST	240	1
AGAST	241	1
AGAST	242	1
AGAST	243	1
AGAST	244	1
AGAST	245	1
AGAST	246	1
AGAST	247	1
AGAST	248	1
AGAST	249	1
AGAST	250	1
AGAST	251	1
AGAST	252	1
AGAST	253	1
AGAST	254	1
AGAST	255	1
AGAST	256	1
AGAST	257	1
AGAST	258	1
AGAST	259	1
AGAST	260	1
AGAST	261	1
AGAST	262	1
AGAST	263	1
AGAST	264	1
AGAST	265	1
AGAST	266	1
AGAST	267	1
AGAST	268	1
AGAST	269	1
AGAST	270	1
AGAST	271	1
AGAST	272	1
AGAST	273	1
AGAST	274	1
AGAST	275	1
AGAST	276	1
AGAST	277	1
AGAST	278	1
AGAST	279	1
